sample_id,split,category,truth_topology_id,canonical_key,truth_main_length_scale,truth_branch_length_scale,truth_branch_load_scale,truth_source_impedance_ohm,truth_receiver_impedance_ohm,outlier_dimension,outlier_direction,source_tag,training_seed,calibration_seed,validation_seed,test_seed
training_cont_G001_01,training,in_library_continuous,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",0.980414139468275,0.957650371273317,0.936598931496408,48.8835080815197,48.3186008982935,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G001_02,training,in_library_continuous,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",1.02934814345348,1.04331613141254,0.926088201389093,52.5958518150402,49.9152263358137,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G001_03,training,in_library_continuous,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",0.974956264928223,0.95552294108217,0.817522876457257,46.6807876924293,47.5758237418159,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G001_04,training,in_library_continuous,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",1.02802237059475,0.978472071316066,1.12714296895959,52.8894219903223,48.3145425694793,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_grid_G001_01,training,in_library_grid,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G002_01,training,in_library_continuous,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",0.991641365718058,1.00527326673352,1.1469579912117,53.696993188425,47.8945720064955,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G002_02,training,in_library_continuous,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",0.971272596874449,1.01738698830263,1.00126065168529,46.2699840719281,46.8362863578772,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G002_03,training,in_library_continuous,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",0.98094060538291,0.983856378187199,0.925375626763345,47.2242753275155,50.9620041566865,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G002_04,training,in_library_continuous,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",0.969871464638269,1.01130171214275,0.980654149089794,50.4374631158513,48.3223540687819,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_grid_G002_01,training,in_library_grid,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G003_01,training,in_library_continuous,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",1.00660474657661,0.956065954142439,1.0473691238356,48.3823356237856,54.6289946378846,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G003_02,training,in_library_continuous,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",0.976603551165602,0.968261820640204,0.885263957452237,45.5270104996001,53.0873301056909,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G003_03,training,in_library_continuous,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",0.974859873925156,0.956633281126204,1.13921680888162,51.8947717092455,50.2173368499117,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G003_04,training,in_library_continuous,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",0.987383985699425,1.02770701302951,1.14448140044009,53.0004513473888,52.8313583514479,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_grid_G003_01,training,in_library_grid,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G004_01,training,in_library_continuous,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",0.957685551768972,1.04953766962895,0.998538686577357,54.1566868097352,53.2643676095187,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G004_02,training,in_library_continuous,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",0.955833923163661,0.96120932049703,0.842962372540495,47.3333892551915,48.3831182343074,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G004_03,training,in_library_continuous,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",1.03602239790353,1.03092799050418,1.12203150437222,48.891126137566,45.1224068614604,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G004_04,training,in_library_continuous,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",0.999312018231805,1.01607032421767,0.923438757752829,54.7711142309756,46.2583661493338,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_grid_G004_01,training,in_library_grid,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G005_01,training,in_library_continuous,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",1.01504775751408,0.955917917078251,1.12737854383583,46.1994771267973,50.9622627332619,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G005_02,training,in_library_continuous,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",0.959226152248261,1.01136625217683,0.849316942631677,49.1273892100771,53.3301081401106,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G005_03,training,in_library_continuous,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",0.957958112292441,0.980600205023416,1.10375505748437,50.7016777586793,53.7755545188162,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G005_04,training,in_library_continuous,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",0.950767485359026,1.03470747686205,1.10872338706851,49.1478021190458,52.8345249200197,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_grid_G005_01,training,in_library_grid,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G006_01,training,in_library_continuous,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",1.02437189164152,0.972787120049378,0.886797387148073,51.0776718635989,51.5230611573617,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G006_02,training,in_library_continuous,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",1.03126808552886,0.992423433090592,0.944125821131509,54.1696929776759,49.0010486455194,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G006_03,training,in_library_continuous,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",1.00519130480938,1.03255988812339,1.06165689714715,47.1494055081293,54.2738683699525,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G006_04,training,in_library_continuous,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",0.999785812457028,1.04268402445123,0.90279649188747,50.1902173272238,46.580911269693,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_grid_G006_01,training,in_library_grid,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G007_01,training,in_library_continuous,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",0.957049997382906,1.00794321657521,0.926451377924252,45.4350877539126,45.4059744223694,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G007_02,training,in_library_continuous,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",1.03685008704942,0.982716494106357,1.0765072956002,45.0959510194542,52.9974048119305,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G007_03,training,in_library_continuous,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",0.977150381446883,0.953918180599708,1.1117021913945,48.1383155417693,52.6841591240023,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_cont_G007_04,training,in_library_continuous,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",0.995803242690414,0.986049571290996,0.961842618096898,51.2532715068774,48.2017464814254,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
training_grid_G007_01,training,in_library_grid,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G001_01,calibration,in_library_continuous,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",0.953865339465546,0.957426531244983,0.870189780803206,49.5263632803273,45.0481940890245,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G001_02,calibration,in_library_continuous,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",1.0491377356445,0.975837686476086,1.04300382572996,50.5050762504311,53.4355570345944,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G001_03,calibration,in_library_continuous,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",0.990595182685705,1.03715104668258,0.859100247325866,47.2639284616422,50.0204608792361,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G001_04,calibration,in_library_continuous,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",1.03511418118312,0.990040289838097,0.914444459494614,47.7823469737182,54.3274884246946,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_grid_G001_01,calibration,in_library_grid,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G002_01,calibration,in_library_continuous,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",0.976432137352509,0.98266433712707,0.964819875749058,47.0624098394083,50.0342791689907,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G002_02,calibration,in_library_continuous,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",1.01245695626993,0.958919467190481,1.12266709873419,52.2635438847289,51.2584213127319,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G002_03,calibration,in_library_continuous,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",1.012828244856,0.983177797337737,1.07264421967507,46.3397347483204,46.9885071618377,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G002_04,calibration,in_library_continuous,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",1.03905708771441,0.982752016839728,1.00358554662607,54.1776009347612,51.2723292952458,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_grid_G002_01,calibration,in_library_grid,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G003_01,calibration,in_library_continuous,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",0.971486343145797,1.01703285638129,1.00683198668527,48.6606307248949,51.9821958794378,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G003_02,calibration,in_library_continuous,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",1.00843649736992,1.03009908753995,0.812132693983759,53.8137050962962,51.2409909342812,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G003_03,calibration,in_library_continuous,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",0.953620155364188,1.01334354235489,0.953872455734682,50.7312851420559,53.6601404794585,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G003_04,calibration,in_library_continuous,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",0.962153829453995,0.9586630823898,1.15804634205272,47.3355377845329,54.2425478125304,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_grid_G003_01,calibration,in_library_grid,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G004_01,calibration,in_library_continuous,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",0.956322518789904,0.982789885084101,0.830329973632723,47.3782108988837,47.8348046900074,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G004_02,calibration,in_library_continuous,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",0.980716823250152,1.01252573998106,1.18419665570115,46.5464566201754,48.0122101778259,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G004_03,calibration,in_library_continuous,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",1.02979687075525,0.989130354482727,1.12800536336238,51.1071355625356,45.832218047516,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G004_04,calibration,in_library_continuous,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",0.979123158318816,0.997086263442147,1.03653174000871,53.4080230461728,54.3422424091033,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_grid_G004_01,calibration,in_library_grid,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G005_01,calibration,in_library_continuous,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",0.965709428705196,1.03273404524128,1.0707759945635,52.9805053243905,52.3966245753922,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G005_02,calibration,in_library_continuous,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",0.96819780009015,1.042201448054,1.17918401810321,52.9132842552595,52.5823289937826,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G005_03,calibration,in_library_continuous,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",1.0127947654793,1.02062351675604,1.19712404967266,51.9784846535631,47.1933319688917,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G005_04,calibration,in_library_continuous,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",1.01893568733073,1.03713365160344,0.982871281460183,52.1697920778578,54.8198538941109,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_grid_G005_01,calibration,in_library_grid,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G006_01,calibration,in_library_continuous,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",0.991328794034034,0.968959191071474,0.891097102474699,50.1969400136379,47.104416410984,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G006_02,calibration,in_library_continuous,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",0.9635708476321,0.978657884214136,1.18429315050426,54.6202497995765,46.1341308209654,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G006_03,calibration,in_library_continuous,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",1.00998673438073,0.987823920239008,1.01426464136835,54.5021220545891,47.887984209705,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G006_04,calibration,in_library_continuous,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",0.957929961743206,1.04872075225387,1.12700425124755,47.7452983833523,49.005463915414,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_grid_G006_01,calibration,in_library_grid,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G007_01,calibration,in_library_continuous,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",0.996125998073222,1.01415391978536,1.07937230214963,50.0180303742886,49.7369633199152,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G007_02,calibration,in_library_continuous,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",1.04377053320253,1.00804307931592,1.01726355581961,52.9704201722965,50.0443338221735,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G007_03,calibration,in_library_continuous,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",0.988419319559742,0.999584414184317,0.864226988400715,45.1191638236739,47.2988431951248,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_cont_G007_04,calibration,in_library_continuous,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",1.01388680063391,0.968468783789504,0.857471225119967,45.9206039990917,45.9954006993949,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
calibration_grid_G007_01,calibration,in_library_grid,G007,"TX=TX|RX=RX|P=4|1:1,2:1,3:0",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G001_01,validation,in_library_continuous,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",1.03690831191672,0.982565883464444,0.84551823877663,54.1149091370233,49.8423185002937,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G001_02,validation,in_library_continuous,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",1.03298329254144,0.964218412696142,1.05600950068881,45.6314088690326,48.1800172754311,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G001_03,validation,in_library_continuous,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",1.02002198337029,0.951174722823894,1.19400557395929,48.374998064059,51.3995845965331,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G001_04,validation,in_library_continuous,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",0.978073193993906,1.04719179696826,0.831711298994252,46.4107705671564,53.4974503297842,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G001_05,validation,in_library_continuous,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",0.971267595481144,1.04188104595414,1.0730653468109,49.1186358559873,52.0533286860242,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G001_06,validation,in_library_continuous,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",1.01863178428905,1.04166056611792,1.0674049210268,51.1879024955687,48.8200255176983,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_grid_G001_01,validation,in_library_grid,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_grid_G001_02,validation,in_library_grid,G001,"TX=TX|RX=RX|P=4|1:0,2:0,3:0",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G002_01,validation,in_library_continuous,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",0.989634140443948,1.01873405557647,1.01157643328168,52.5080999754634,51.9987851376508,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G002_02,validation,in_library_continuous,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",1.04065409616681,1.04316449201662,0.915384790413601,45.800046788509,49.7724478693089,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G002_03,validation,in_library_continuous,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",1.01154859625165,1.04355554026789,0.909554617497878,51.8523319172306,49.0318962339087,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G002_04,validation,in_library_continuous,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",1.04578845988876,1.0139789666982,1.07543191130792,46.9936946498888,50.0190578580043,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G002_05,validation,in_library_continuous,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",1.00458261703671,1.02126943649209,0.8737576723882,47.9806254403802,46.9076754435598,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G002_06,validation,in_library_continuous,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",0.957254943739556,1.03222459367863,0.885357385776676,46.1504297566473,51.0587310637222,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_grid_G002_01,validation,in_library_grid,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_grid_G002_02,validation,in_library_grid,G002,"TX=TX|RX=RX|P=4|1:0,2:0,3:1",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G003_01,validation,in_library_continuous,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",1.00467190814373,0.984791348401693,1.04171879519461,50.83956946232,46.5514938332277,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G003_02,validation,in_library_continuous,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",1.02240248952365,1.03898091413944,1.08727863572801,50.367284348903,52.8878998622054,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G003_03,validation,in_library_continuous,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",1.04976608773898,1.00860674181849,0.860105158376863,47.7062355830567,48.6906844140007,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G003_04,validation,in_library_continuous,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",0.981450696433329,1.044353434458,0.823355592045332,51.800535749806,53.3508094476998,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G003_05,validation,in_library_continuous,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",1.0479234624093,0.970671472806407,1.11597971744517,47.141324882897,51.2700813843148,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G003_06,validation,in_library_continuous,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",1.02263255643471,1.0150243981664,0.888204396645934,54.689189428468,46.3395640010612,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_grid_G003_01,validation,in_library_grid,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_grid_G003_02,validation,in_library_grid,G003,"TX=TX|RX=RX|P=4|1:0,2:1,3:0",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G004_01,validation,in_library_continuous,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",0.989033878924193,0.986366729378269,1.11952563621844,46.3824351850583,46.8329571543376,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G004_02,validation,in_library_continuous,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",1.04955962769233,1.00505581211434,0.934456069894173,53.7067288482834,46.5143083042498,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G004_03,validation,in_library_continuous,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",0.954589390668172,0.982562118290484,0.880522998359788,50.3487937454971,46.0110816272788,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G004_04,validation,in_library_continuous,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",0.952109974496801,0.957714541944451,1.19619126268928,51.1572967669576,54.56704167844,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G004_05,validation,in_library_continuous,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",1.03628659997519,1.02954858227942,0.8423634567705,45.6343267678111,46.5056118386042,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G004_06,validation,in_library_continuous,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",1.03294550146326,0.978431133106707,0.865441750715412,50.7313459893615,48.8327855100068,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_grid_G004_01,validation,in_library_grid,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_grid_G004_02,validation,in_library_grid,G004,"TX=TX|RX=RX|P=4|1:0,2:1,3:1",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G005_01,validation,in_library_continuous,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",0.953796089644519,1.01658278921471,1.01104284072216,53.3389408535057,50.1386599388846,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G005_02,validation,in_library_continuous,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",0.995423897320559,0.965609652505094,0.83795149260241,54.2590956348921,49.2594168429105,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G005_03,validation,in_library_continuous,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",1.04334368031586,1.00150626192996,0.910193465974515,50.8634330727242,48.6625188883313,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G005_04,validation,in_library_continuous,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",0.995445378037377,0.990201551282676,1.13945297597614,50.7292983299854,48.5824287448266,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G005_05,validation,in_library_continuous,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",0.959482627591433,0.952678579411107,1.10935933066583,47.3571710289693,52.4030788277301,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G005_06,validation,in_library_continuous,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",1.01495901987596,1.0063800248519,0.903464370407067,47.3234158038402,51.1229041019641,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_grid_G005_01,validation,in_library_grid,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_grid_G005_02,validation,in_library_grid,G005,"TX=TX|RX=RX|P=4|1:1,2:0,3:0",1,1,1,50,50,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G006_01,validation,in_library_continuous,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",0.952299539877946,0.98863613774651,1.13341059466893,51.9798025150708,48.9950382945437,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
validation_cont_G006_02,validation,in_library_continuous,G006,"TX=TX|RX=RX|P=4|1:1,2:0,3:1",0.982356152724715,1.01463722186809,1.03175408807897,48.6722842923076,53.9095131500411,,,synthetic_demo_prior_not_field_data,20261111,20261112,20261113,20261114
